PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB
2345.2939,803.289,647.9013,0.5912,720.9752,0.994,410709,0.7786,1.2398,0.9327,0.8975,0.002,0.0016,0.8056,0.9988,80.5484,90.375,93.4249,26.8211,24.8394,28.9532,0.5345,1.1532,0.9322,4.9121,6.5846,5.1196,-26723463168.0,-33098913792,-36510957568,40.2738,45.1886,46.7127
2457.2781,911.2972,536.4752,0.8084,695.1906,0.9704,391167,0.6193,1.6987,0.7899,0.7629,0.0024,0.0014,0.582,0.9885,59.844,62.8755,71.4249,18.9269,20.4109,19.7768,0.5964,1.8147,0.4875,3.8085,9.2689,4.1914,-12654697472.0,-14256795648,-18250622976,29.9183,31.4367,35.7096
2463.595,857.5016,628.4494,0.6804,730.4571,0.9867,424695,0.6816,1.3645,0.8677,0.8518,0.002,0.0015,0.7256,0.9901,116.4036,108.4415,114.2316,33.8668,32.0757,31.9827,0.1467,0.2145,-0.0432,2.5579,2.7236,2.7423,-60033708032.0,-51522805760,-57148448768,58.2022,54.2192,57.1163
2163.1311,831.9025,477.1172,0.8192,627.2662,0.9812,314953,0.6833,1.7436,0.8299,0.754,0.0027,0.0015,0.5685,0.9913,38.9299,45.4508,51.6583,17.059,19.6798,18.9443,1.7349,2.6783,1.3365,10.3198,13.8434,5.9739,-4386319872.0,-6208119808,-7739253760,19.466,22.7285,25.8319
1605.504,588.5084,390.5041,0.7481,478.4381,0.989,181785,0.8072,1.507,0.8765,0.813,0.0033,0.0022,0.6609,0.996,120.1332,111.0036,103.2492,31.9253,28.3657,26.0032,-0.4392,-0.0602,0.0904,2.5444,2.3567,2.7728,-27132274688.0,-22657073152,-19264600064,60.0758,55.5088,51.633
2540.2661,900.9417,635.8699,0.7084,751.1065,0.9861,449339,0.7589,1.4169,0.8629,0.8337,0.002,0.0014,0.695,0.9848,114.7191,105.5779,116.3741,29.8857,26.0738,24.3475,-0.0186,0.1353,-0.2567,2.5272,2.4772,2.8298,-60237352960.0,-49736089600,-60360450048,57.3594,52.7896,58.1884
2463.532,844.3537,663.4427,0.6186,747.4496,0.9891,443644,0.7539,1.2727,0.9085,0.8852,0.0019,0.0015,0.7836,0.9973,68.6485,69.8993,66.858,21.5572,22.1137,25.153,0.9408,1.9473,1.4433,6.3857,9.8155,6.8673,-19850393600.0,-20741224448,-19721867264,34.3256,34.9509,33.431
2085.144,723.8198,595.2073,0.569,656.1464,0.9974,339014,0.7795,1.2161,0.9773,0.9065,0.0021,0.0018,0.8218,0.9993,100.0578,105.6314,95.661,27.2656,23.4952,28.1229,-0.2328,0.1349,0.4134,2.6228,2.635,3.1704,-34233065472.0,-37462601728,-31477794816,50.0259,52.8168,47.8315
2222.4399,826.2077,520.563,0.7765,637.0287,0.9409,338755,0.6986,1.5871,0.8109,0.771,0.0026,0.0016,0.5945,0.9435,124.6809,116.2798,106.3273,39.7331,32.9268,28.1852,-0.2509,-0.0592,0.0161,2.3596,2.2244,2.4545,-54135222272.0,-45299798016,-36745322496,62.3389,58.141,53.1649
2249.9441,783.8896,614.4819,0.6209,676.1214,0.9604,373845,0.7648,1.2757,0.8913,0.8625,0.0022,0.0017,0.7439,0.949,141.2789,137.9771,121.3772,28.4297,24.0058,23.134,-0.5749,-0.1315,0.0473,3.4133,3.027,2.4897,-74670252032.0,-70009659392,-53186310144,70.6414,68.9909,60.69
2136.825,687.59,517.3867,0.6586,594.2189,0.976,284128,0.7801,1.329,0.7632,0.8642,0.0025,0.0019,0.7469,0.9925,119.6558,110.7807,108.2498,37.7822,38.1279,31.9226,0.0776,0.3716,-0.0522,2.1739,2.0325,2.2231,-42962149376.0,-37067022336,-33927698432,59.8241,55.3886,54.1229
1039.924,372.3486,279.8673,0.6596,288.984,0.8366,78398,0.6711,1.3304,0.7622,0.7761,0.0057,0.0043,0.6023,0.8014,141.569,136.7961,135.4096,41.6167,34.2671,38.2116,-0.7156,-0.4607,-0.3518,2.4052,2.1771,2.1752,-14466372608.0,-13054647296,-13023705088,70.7745,68.3989,67.7021
2407.5071,807.8385,705.3541,0.4875,753.045,0.9964,446993,0.7728,1.1453,0.9656,0.9322,0.0018,0.0016,0.8689,0.9952,118.0315,108.1492,95.3137,29.9831,21.1358,27.9423,-0.3449,0.5226,0.9618,3.009,5.6341,5.5422,-64191721472.0,-51263995904,-41135149056,59.0149,54.0759,47.6569
2479.239,892.5263,560.6314,0.7781,705.9813,0.9846,397557,0.7111,1.592,0.8003,0.791,0.0023,0.0014,0.6257,0.9961,52.5844,58.4442,68.6574,18.9461,19.0423,18.149,1.6223,2.1939,0.8576,9.5972,11.4238,4.9391,-10148655104.0,-12508277760,-17098424320,26.2942,29.223,34.33
2529.0601,879.1948,598.7283,0.7323,715.6611,0.976,412136,0.7294,1.4684,0.7903,0.814,0.0022,0.0015,0.6626,0.973,115.354,107.332,106.2276,31.1081,29.7693,28.0217,-0.1471,-0.0171,-0.3175,2.4977,2.4606,3.0442,-55669800960.0,-47727484928,-46220435456,57.6768,53.6661,53.1133
2397.5879,903.157,587.2843,0.7597,724.7129,0.994,415007,0.842,1.5379,0.9017,0.8024,0.0022,0.0014,0.6439,0.9902,81.1166,80.4456,85.815,29.3863,25.6563,29.2468,0.3312,1.1308,0.8382,4.205,7.0781,5.6299,-28064612352.0,-26664980480,-31288608768,40.5596,40.2237,42.908
2497.0759,886.3205,618.4668,0.7163,737.2307,0.987,432478,0.7404,1.4331,0.8603,0.8318,0.0021,0.0014,0.6919,0.9915,117.8227,109.9032,105.8482,32.8273,29.2758,36.1398,-0.4681,-0.0579,-0.0986,2.6048,2.8897,2.3003,-62233055232.0,-52982263808,-51423678464,58.9094,54.9509,52.923
1551.741,606.4048,341.1171,0.8268,453.9606,0.992,163156,0.7202,1.7777,0.8447,0.7486,0.0037,0.0021,0.5604,0.9963,140.1652,144.2649,126.4928,33.6918,24.3661,23.6378,-0.8811,-0.6031,-0.1673,3.1288,2.9865,2.9026,-33768984576.0,-34730512384,-26213009408,70.0847,72.1365,63.251
1741.754,675.7445,392.1072,0.8144,513.2836,0.9924,208515,0.6815,1.7234,0.8571,0.7596,0.0033,0.0019,0.577,0.9943,137.9613,131.2119,120.7815,36.5473,31.1905,23.7996,-0.8241,-0.5959,-0.3047,2.9013,2.5624,2.7099,-42309525504.0,-37289373696,-30410612736,68.9824,65.6111,60.3956
1530.787,564.7152,362.0923,0.7674,451.0723,0.992,161095,0.6801,1.5596,0.857,0.7988,0.0035,0.0023,0.638,0.995,147.3548,148.1867,122.9946,36.0944,28.684,25.8574,-0.8871,-0.5527,-0.3546,3.0208,2.3733,2.4878,-37314162688.0,-36777943040,-24607793152,73.6747,74.0935,61.4998
2393.2261,819.7679,666.4039,0.5824,729.7953,0.9788,427359,0.7246,1.2301,0.9178,0.8902,0.002,0.0016,0.7925,0.9749,144.4796,139.9108,132.1081,32.7527,24.7012,27.2229,-0.8159,-0.5696,-0.3809,3.2476,3.6461,3.0897,-92587474944.0,-84182196224,-75238375424,72.2377,69.9553,66.0535
1302.6949,484.1827,321.4019,0.7479,393.7801,0.9919,122784,0.744,1.5065,0.9018,0.8133,0.004,0.0026,0.6614,0.9964,142.1679,137.3577,127.5787,32.4765,25.4313,26.4096,-1.0564,-0.3753,-0.4389,3.7669,2.3839,2.4107,-26035867648.0,-23628724224,-20294352896,71.0907,68.6796,63.792
2173.7949,890.8111,437.7785,0.8709,622.8448,0.9891,308038,0.6176,2.0348,0.8103,0.6992,0.0029,0.0014,0.4889,0.9948,42.235,54.8726,64.0758,15.2899,17.1868,17.0003,0.606,2.038,0.3622,5.1194,11.9348,4.5128,-4819791872.0,-8366038528,-11406175232,21.1177,27.4371,32.039
1370.5649,500.5441,334.8896,0.7432,409.0417,0.9845,133481,0.773,1.4947,0.8791,0.8172,0.0038,0.0025,0.6678,0.9981,107.0578,102.51,101.2176,29.741,25.9342,25.9849,-0.3849,-0.2744,-0.2033,2.5417,2.7433,2.5527,-15499586560.0,-13863550976,-13512093696,53.5234,51.2516,50.6075
2098.1631,724.4111,600.3284,0.5597,658.3887,0.9971,341437,0.7813,1.2067,0.9718,0.9089,0.0021,0.0018,0.826,0.9968,107.3958,100.5165,82.5208,29.4969,26.4651,32.049,-0.1721,0.4735,1.1704,2.4762,2.7434,4.2934,-40366313472.0,-34643922944,-24675141632,53.6975,50.2603,41.2631
1145.434,419.3492,293.6552,0.7139,350.8225,0.9938,97268,0.7939,1.428,0.9258,0.8366,0.0043,0.003,0.6999,0.9995,127.3178,127.0159,113.9956,32.7959,27.5824,29.7622,-0.8973,-0.6974,-0.3969,2.8811,2.7877,2.3993,-16488028160.0,-16033016832,-12958060544,63.6643,63.5115,57.002
2464.7891,843.9724,625.0685,0.6719,717.1433,0.9678,417345,0.7473,1.3502,0.8355,0.8497,0.0021,0.0015,0.722,0.9749,123.947,124.8006,111.7122,30.8405,26.5608,24.078,-0.6404,-0.3988,-0.2392,2.9423,2.7913,2.8928,-64620326912.0,-64315211776,-50441998336,61.9725,62.4023,55.8575
2350.7781,838.3208,641.9384,0.6431,733.1365,0.9964,423650,0.7529,1.3059,0.9599,0.8745,0.002,0.0015,0.7648,0.9988,71.7556,78.3914,81.8603,22.5422,23.8583,27.2913,1.1113,1.5551,1.305,8.9466,8.446,7.3419,-21081473024.0,-25501102080,-28696432640,35.8762,39.1955,40.9303
1592.061,612.0599,344.4518,0.8266,458.6941,0.9874,167352,0.7768,1.7769,0.8193,0.7494,0.0037,0.0021,0.5616,0.998,128.4576,131.2182,117.0016,37.1724,34.3982,29.7047,-0.4371,-0.2684,0.0967,2.3264,2.203,2.5016,-29354602496.0,-30230966272,-23370696704,64.2372,65.614,58.5088
1725.811,649.4158,411.8994,0.7731,514.6721,0.9918,209753,0.7331,1.5766,0.8778,0.7925,0.0031,0.002,0.6281,0.9903,104.7724,93.1733,87.2115,34.2646,31.6825,27.3743,0.0072,0.2815,0.3013,2.206,2.2021,2.7079,-24241860608.0,-18904291328,-16004977664,52.385,46.588,43.6055
2263.3049,827.1309,542.2946,0.7551,641.5289,0.9205,351158,0.7202,1.5252,0.793,0.7756,0.0026,0.0017,0.6016,0.9175,125.6485,112.4573,112.5148,35.1474,34.9677,29.7767,-0.1049,0.0823,-0.2341,2.6232,2.168,2.5759,-54366388224.0,-43521654784,-42199830528,62.8275,56.2294,56.2602
2324.49,840.6997,527.3477,0.7788,664.071,0.9758,354954,0.6792,1.5942,0.8055,0.7899,0.0024,0.0015,0.6239,0.9947,95.1561,80.8969,80.1775,32.3791,28.7699,23.1764,0.3877,0.5479,0.4416,2.4594,2.3749,3.1157,-32985747456.0,-23318945792,-21721085952,47.5775,40.449,40.0897
2344.6541,915.7393,480.3995,0.8513,659.8346,0.9747,350834,0.607,1.9062,0.7817,0.7205,0.0027,0.0014,0.5192,0.9897,48.7616,57.3043,68.5695,32.1986,27.4921,21.9902,2.5518,2.0925,0.4145,10.5376,8.4426,3.8862,-10393005056.0,-12080470016,-15494039552,24.3849,28.6558,34.2879
1871.046,672.9703,494.7143,0.6779,574.3638,0.9935,260792,0.8562,1.3603,0.93,0.8535,0.0026,0.0019,0.7284,0.9909,94.948,77.4775,79.3696,30.3061,24.5234,21.6342,-0.311,0.5656,0.4518,2.2876,3.2655,3.8899,-24125356032.0,-15365107712,-15708191744,47.4735,38.738,39.6845
2499.8979,820.2778,617.9729,0.6576,708.3696,0.9759,403856,0.7083,1.3274,0.7925,0.8636,0.0021,0.0016,0.7458,0.9899,130.0898,124.612,127.5513,37.3352,33.3766,34.3843,-0.6759,-0.5173,-0.4135,2.6686,2.5969,2.5826,-71837769728.0,-64554450944,-68040183808,65.0422,62.3051,63.7737
1992.689,759.7626,468.2187,0.7875,550.4663,0.8739,272332,0.7339,1.6227,0.7532,0.7245,0.0032,0.002,0.5249,0.8518,126.8475,112.9181,105.5012,36.3962,35.1038,26.7988,-0.1165,-0.0366,0.1717,2.4284,2.0592,2.7886,-41070333952.0,-32324810752,-26784864256,63.4197,56.4588,52.7487
2236.3711,767.4142,615.9827,0.5964,684.7049,0.9878,372771,0.7153,1.2458,0.9252,0.8922,0.0021,0.0017,0.7961,0.9918,117.0795,103.6841,107.7637,35.7943,31.8366,35.1541,-0.351,0.042,-0.3358,2.415,2.5848,2.3785,-53933903872.0,-41316679680,-45591756800,58.537,51.8435,53.8819
2196.658,784.414,573.6385,0.6821,654.775,0.9573,351740,0.7351,1.3674,0.8769,0.8347,0.0023,0.0017,0.6968,0.9528,101.2022,91.3049,91.3662,48.5712,44.9415,30.9209,0.2986,0.4127,0.3769,1.7972,1.7683,2.5546,-41586831360.0,-33572368384,-29266796544,50.5994,45.6531,45.683
1527.1021,569.0895,366.1877,0.7655,455.699,0.9885,164998,0.7754,1.5541,0.8789,0.8008,0.0035,0.0022,0.6412,0.9965,117.9215,116.5512,110.1317,39.1296,37.7421,29.8772,0.0709,0.1504,0.187,1.9378,1.8446,2.2112,-24762406912.0,-23992227840,-20408354816,58.9653,58.2801,55.0705
2567.4089,904.8582,670.7078,0.6713,777.1109,0.9922,478022,0.812,1.3491,0.9042,0.8588,0.0019,0.0014,0.7376,0.9951,119.0285,110.6128,114.4768,33.8026,33.8031,36.3688,-0.2606,-0.1784,-0.1673,2.4746,2.4151,2.2636,-70992994304.0,-61304270848,-66710560768,59.5179,55.3083,57.241
2227.0901,814.9735,542.2561,0.7465,655.8262,0.9682,348887,0.73,1.5029,0.8559,0.8047,0.0024,0.0016,0.6476,0.9733,115.0252,109.0786,100.3612,31.4,29.5503,27.0303,-0.5502,-0.2526,-0.1338,2.5315,2.6007,2.8756,-46531743744.0,-41346203648,-34362867712,57.5115,54.5381,50.179
2324.1609,857.509,541.6883,0.7752,680.5707,0.9859,368999,0.6962,1.583,0.8463,0.7937,0.0024,0.0015,0.6299,0.9971,58.7076,60.5725,69.1723,20.4179,21.1654,20.9689,0.7023,1.772,0.5565,4.1236,8.9859,4.0427,-11916909568.0,-12828743680,-16592906240,29.3568,30.2898,34.5888
1251.496,462.6203,313.1204,0.7361,380.4278,0.9936,114397,0.7141,1.4775,0.912,0.8223,0.0041,0.0028,0.6762,0.9991,106.0841,102.9813,102.1894,29.5004,25.2654,26.7632,-0.5569,0.0164,0.0122,2.6954,2.5862,2.642,-13137970176.0,-12061977600,-11979322368,53.042,51.4936,51.0969
2288.22,884.1144,492.5711,0.8304,655.964,0.9849,343113,0.7475,1.7949,0.8111,0.7419,0.0026,0.0015,0.5505,0.9881,42.3763,49.7058,55.3693,15.178,15.8664,16.7767,0.7548,2.2013,0.6537,4.6549,14.2027,4.6688,-5372502016.0,-7470068736,-9373638656,21.1897,24.8556,27.6875
2275.9231,876.8048,473.0537,0.842,641.1726,0.9737,331585,0.6076,1.8535,0.7833,0.7313,0.0027,0.0015,0.5347,0.9911,48.6688,57.9718,70.9177,20.4321,23.1236,19.2703,1.7758,2.2008,0.4635,9.2815,10.0405,4.1701,-7437997568.0,-10802531328,-15226233856,24.3358,28.9873,35.4605
2242.248,755.7875,618.311,0.5751,681.9874,0.9868,370199,0.7714,1.2223,0.913,0.9024,0.0021,0.0017,0.8142,0.9953,115.4386,112.4433,121.7,27.5288,25.3719,26.8777,-0.2708,-0.1205,-0.2891,2.5831,2.7587,3.3902,-49673093120.0,-46538563584,-55261716480,57.7177,56.2231,60.8509
2386.7781,963.5161,465.2725,0.8757,667.868,0.9867,355063,0.7847,2.0709,0.7728,0.6932,0.0028,0.0013,0.4805,0.995,52.2699,59.6734,71.4915,15.9294,20.1275,18.6601,0.1241,2.5331,0.2873,3.9222,14.4461,4.6742,-8540762112.0,-11844352000,-16696905728,26.1346,29.8383,35.7459
2354.437,805.2894,606.553,0.6578,696.0325,0.9805,388052,0.7209,1.3276,0.8626,0.8643,0.0021,0.0016,0.7471,0.9918,119.1249,112.9985,107.6124,26.3998,23.6479,28.2323,-0.6174,-0.3597,-0.1583,3.2664,3.4905,2.5864,-54919233536.0,-48569585664,-44959510528,59.5565,56.4948,53.8012
2263.4819,787.2324,624.8104,0.6083,699.4422,0.9914,387562,0.7505,1.26,0.9424,0.8885,0.002,0.0016,0.7894,0.9946,107.1655,103.8044,88.3855,27.7544,19.7288,23.4434,-0.4054,0.6507,1.726,3.3659,6.1402,9.3571,-44874883072.0,-40287244288,-29479108608,53.5858,51.9051,44.1969
2537.668,937.6924,622.2681,0.7481,759.9833,0.9933,456701,0.717,1.5069,0.8852,0.8105,0.0021,0.0014,0.6569,0.9899,151.0031,140.5793,136.7821,30.1914,26.0585,26.2794,-0.9043,-0.6249,-0.6691,3.4648,2.8933,3.4354,-109122000000.0,-92616974336,-87471767552,75.4995,70.2916,68.3917
2408.3799,833.4241,612.3292,0.6784,711.4885,0.983,404461,0.6804,1.3611,0.8614,0.8537,0.0021,0.0015,0.7288,0.9919,115.8567,110.1543,109.7102,31.9289,30.897,32.0321,-0.3766,-0.4192,-0.3326,3.1439,3.5046,3.2678,-55742730240.0,-50021027840,-49968328704,57.9265,55.0772,54.8526
1941.407,690.539,512.5972,0.6701,592.6451,0.991,278352,0.7212,1.3471,0.9197,0.8582,0.0025,0.0019,0.7366,0.9923,115.1203,99.8041,91.0851,22.2337,22.342,24.5432,-0.4323,0.4516,0.3763,3.8797,3.0289,3.0014,-36392669184.0,-26983766016,-22655041536,57.5559,49.9018,45.5406
2354.845,853.3223,491.4482,0.8175,644.1128,0.962,338714,0.6968,1.7363,0.7384,0.7548,0.0026,0.0015,0.5698,0.9893,65.0075,78.4225,82.5774,20.296,17.9725,20.1406,0.8714,1.6774,0.1259,5.8951,9.1341,3.0831,-13035247616.0,-18737899520,-21176356864,32.5024,39.2104,41.2877
1507.4919,592.6061,338.0879,0.8213,446.9379,0.993,157985,0.8113,1.7528,0.8675,0.7542,0.0038,0.0022,0.5688,0.997,112.6683,110.5582,112.6755,26.9942,22.8193,27.6876,-0.5164,-0.0634,-0.2612,2.6686,2.5359,2.4098,-20228263936.0,-19058726912,-20309366784,56.3367,55.2845,56.3424
2151.896,760.6585,575.3604,0.6541,660.0343,0.9904,345474,0.7727,1.3221,0.9285,0.8677,0.0022,0.0017,0.7529,0.9954,105.6745,106.2353,75.9821,30.1014,25.4367,24.7162,-0.2484,0.2164,1.9556,2.9202,3.7653,11.1414,-39405760512.0,-38763913216,-19608967168,52.8384,53.1181,37.9925
1574.934,587.6588,378.6228,0.7648,470.9114,0.991,175750,0.7985,1.5521,0.8824,0.8013,0.0034,0.0022,0.6421,0.9967,113.6092,108.4231,114.5306,38.0915,33.9242,34.2779,-0.4445,-0.3806,-0.111,2.2814,2.5423,2.4968,-24390127616.0,-21642842112,-24203325440,56.8031,54.2096,57.2677
2122.4241,744.774,547.181,0.6784,636.3859,0.9859,322611,0.7395,1.3611,0.8873,0.8545,0.0023,0.0017,0.7301,0.9938,125.9186,117.2753,117.468,27.0438,25.4393,28.886,-0.8095,-0.4887,-0.4701,3.5664,3.3008,3.5175,-51687534592.0,-44244754432,-45131988992,62.9598,58.6382,58.7344
1573.6281,605.3248,375.6269,0.7842,475.8002,0.9948,178732,0.8304,1.6115,0.9023,0.786,0.0034,0.0021,0.6178,0.9956,105.6829,96.849,96.111,28.2505,22.6159,25.5095,-0.4053,-0.0089,-0.1977,2.7678,2.7131,2.3884,-20242288640.0,-16355894272,-16392951808,52.8324,48.4186,48.0509
1442.903,557.3111,326.9862,0.8098,426.3183,0.9893,144288,0.7639,1.7044,0.8616,0.765,0.0039,0.0023,0.5852,0.9973,128.42,124.235,116.8849,30.1771,26.3935,24.3249,-0.5898,-0.2427,-0.2809,2.8129,2.2971,2.6192,-24495747072.0,-22500065280,-19623020544,64.2114,62.1176,58.441
1501.488,585.9454,335.2349,0.8202,441.8768,0.9885,155138,0.8264,1.7479,0.8548,0.7541,0.0038,0.0022,0.5687,0.994,126.1267,114.0718,107.9288,32.4403,27.7592,26.2087,-0.7002,-0.1769,-0.1947,3.0101,2.6121,2.898,-25620695040.0,-20371875840,-18021154816,63.0634,57.0336,53.9624
2437.7871,805.1387,718.372,0.4516,758.0642,0.994,454056,0.7523,1.1208,0.9544,0.9415,0.0018,0.0016,0.8865,0.9936,74.723,86.3849,91.5974,23.939,20.7243,23.6369,1.3566,2.6787,1.7433,10.8265,16.709,10.6462,-24793430016.0,-32408055808,-37302878208,37.36,43.1913,45.7971
2226.321,845.2898,520.5521,0.7879,647.0494,0.9565,343779,0.7462,1.6238,0.8337,0.7655,0.0026,0.0016,0.586,0.9515,141.7715,139.5946,133.6761,35.9289,30.7367,28.0272,-0.7366,-0.5704,-0.409,2.6496,2.4092,2.3755,-70897377280.0,-67259494400,-60814057472,70.8832,69.7959,66.8365
2396.9109,812.2444,696.6966,0.5141,751.1785,0.9955,445166,0.7761,1.1659,0.9694,0.9248,0.0018,0.0016,0.8553,0.9971,76.7318,83.7632,90.6492,24.8969,24.8542,31.5255,0.7684,0.8271,0.3527,5.3236,5.6613,3.9537,-25886412800.0,-30810806272,-38125469696,38.3672,41.8822,45.3251
2406.9331,802.006,662.986,0.5627,726.0881,0.9866,419708,0.7543,1.2097,0.8982,0.9053,0.0019,0.0016,0.8196,0.9915,121.1842,108.0399,110.2806,31.7183,30.6265,28.4954,-0.3632,0.1473,-0.0214,2.7547,2.6738,3.7012,-63548239872.0,-50064363520,-51523076096,60.5938,54.0225,55.1423
1375.502,525.5175,322.7784,0.7891,411.3124,0.9906,134127,0.6819,1.6281,0.8825,0.7827,0.004,0.0024,0.6126,0.9974,130.3589,131.7452,110.737,37.47,32.6432,34.454,-0.5377,-0.2393,-0.1995,2.3749,1.8173,1.7672,-24343719936.0,-24311257088,-17286033408,65.1842,65.8714,55.3698
2311.6509,861.9067,455.7622,0.8488,623.2004,0.954,319728,0.6163,1.8911,0.7173,0.723,0.0028,0.0015,0.5228,0.9887,50.0512,55.5754,59.5947,22.6067,21.2044,16.8488,2.4682,2.6484,1.1523,12.3858,12.1031,6.5662,-7745521664.0,-9151037440,-9837160448,25.0276,27.7882,29.7988
1617.582,614.0543,354.0693,0.817,465.6078,0.983,173207,0.7196,1.7343,0.8177,0.7583,0.0036,0.0021,0.5749,0.9971,107.0208,100.1189,110.3781,34.8653,30.7398,30.6285,-0.0775,0.0768,-0.2409,2.001,2.1731,2.649,-20769906688.0,-17685381120,-21484394496,53.5126,50.0612,55.1913
2696.511,1070.647,481.6583,0.8931,710.0769,0.9431,419899,0.5898,2.2228,0.6844,0.6632,0.0027,0.0012,0.4399,0.9777,47.8278,50.327,55.4275,24.553,24.1157,18.7741,2.1987,2.7799,1.5439,8.6844,12.7264,8.0399,-9694430208.0,-10497154048,-11342642176,23.9125,25.164,27.7132
1743.938,657.1328,413.1603,0.7776,519.0029,0.992,213269,0.764,1.5905,0.8741,0.7898,0.0031,0.002,0.6238,0.9921,126.8893,124.8217,114.0865,35.3032,30.9954,28.24,-0.8952,-0.9141,-0.5635,2.7951,3.0058,2.709,-36284035072.0,-34353520640,-28170346496,63.4437,62.4065,57.0393
2301.7771,901.9976,449.2205,0.8672,632.6958,0.9603,327390,0.7426,2.0079,0.7457,0.7014,0.0029,0.0014,0.492,0.9879,48.8075,53.2575,58.4673,23.181,24.5037,22.2218,1.9018,2.3081,1.0395,9.469,10.86,4.9306,-7709745152.0,-9247447040,-10501228544,24.4001,26.6255,29.2304
1830.124,650.916,476.3255,0.6815,556.2028,0.9905,245310,0.768,1.3665,0.9116,0.8545,0.0027,0.002,0.7302,0.9978,89.8824,82.083,82.8472,34.3263,32.6109,28.6456,-0.1278,0.7398,0.3343,2.6157,3.0341,3.0318,-21064376320.0,-17517488128,-17095884800,44.9388,41.0409,41.4234
1798.92,671.3657,443.1094,0.7513,517.4711,0.919,228850,0.6955,1.5151,0.8167,0.7708,0.0032,0.0021,0.5941,0.9001,136.7159,125.7845,119.656,42.4876,39.4631,35.9058,-0.5329,-0.282,-0.4927,2.3433,2.0499,2.1779,-43477700608.0,-36291342336,-32185325568,68.3546,62.8905,59.8267
2577.707,919.6757,685.0148,0.6672,792.8693,0.9937,496873,0.7747,1.3426,0.9338,0.8621,0.0019,0.0014,0.7432,0.9979,76.6082,79.94,80.291,24.3738,25.5474,31.4604,1.082,1.5887,1.0847,7.4624,7.3636,5.2878,-28609906688.0,-31518064640,-33761247232,38.3052,39.9716,40.1476
1519.229,583.6688,352.6311,0.7969,453.4077,0.994,162441,0.6822,1.6552,0.8791,0.7768,0.0036,0.0022,0.6035,0.9988,123.015,114.07,117.5514,31.6177,28.0442,29.8898,-0.9984,-0.5174,-0.9741,3.3982,2.7715,3.2434,-25518503936.0,-21472477184,-23048691712,61.5041,57.0356,58.7763
2409.468,819.8986,607.0649,0.6722,695.7791,0.9795,388174,0.671,1.3506,0.823,0.8486,0.0022,0.0016,0.7201,0.9726,134.1002,122.1937,113.3462,27.7046,25.2836,26.9285,-0.5501,-0.2611,-0.3193,3.1859,2.5769,2.891,-70691553280.0,-57615929344,-49627897856,67.0513,61.0965,56.674
1724.1591,673.0964,382.4955,0.8228,506.5794,0.9917,203247,0.7886,1.7598,0.852,0.7526,0.0033,0.0019,0.5664,0.9968,141.0568,139.7514,131.0454,29.1274,24.7309,21.7775,-1.0971,-0.4826,-0.5788,4.043,2.7163,3.3124,-41868271616.0,-40468987904,-34961629184,70.5276,69.8768,65.5227
1403.356,542.065,326.1642,0.7987,419.572,0.9935,139162,0.7554,1.6619,0.8822,0.774,0.0039,0.0024,0.5991,0.9957,140.7846,140.9268,119.4874,31.2249,25.8886,25.9502,-1.1736,-0.751,-0.4546,3.9672,2.9005,2.4017,-28823592960.0,-28359831552,-20046186496,70.3907,70.4653,59.7454
2384.4971,797.2854,578.7468,0.6878,672.5064,0.961,369625,0.6788,1.3776,0.7851,0.8435,0.0022,0.0016,0.7115,0.9801,138.0545,132.9279,119.7116,33.5043,29.5434,37.3286,-0.5395,-0.2505,0.0352,2.8264,2.7308,2.2744,-71797137408.0,-65324081152,-54921986048,69.0305,66.4674,59.859
1910.897,732.1472,431.656,0.8077,560.1468,0.9843,250368,0.7295,1.6961,0.8481,0.7651,0.003,0.0018,0.5853,0.9928,94.8991,84.2895,94.5223,31.8051,29.5955,29.9283,-0.0225,0.4803,0.2869,2.6366,2.7196,2.3129,-23210934272.0,-18102403072,-22705868800,47.4534,42.1443,47.2618
2501.55,961.1851,518.9106,0.8418,704.818,0.9819,397351,0.6189,1.8523,0.7835,0.7333,0.0025,0.0013,0.5377,0.996,65.669,60.0333,75.2862,21.9695,20.4559,20.0695,0.0862,1.6781,0.3607,2.979,8.7927,3.1978,-16216041472.0,-13387341824,-20946847744,32.8364,30.0211,37.6468
2299.335,812.7031,628.3113,0.6343,712.6686,0.9965,400295,0.762,1.2935,0.9481,0.8769,0.002,0.0016,0.769,0.9946,100.181,88.5341,72.0686,28.2873,23.5257,26.8773,-0.147,0.7243,2.1832,3.6803,5.9162,11.1715,-40761634816.0,-30694897664,-21165287424,50.0894,44.2666,36.0346
